date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,code_postal,nom_commune,code_departement,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,62,3,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,52,2,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,62,3,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,62,3,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,62,3,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,62,3,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,62,3,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,62,3,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,62,3,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,52,2,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,62,3,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,62,3,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,62,3,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,62,3,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,62,3,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,62,3,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,52,2,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,62,3,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,62,3,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,62,3,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,46,2,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,62,3,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,46,2,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,62,3,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,46,2,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,62,3,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,36,1,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,62,3,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,62,3,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,62,3,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,50,2,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,51,2,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,50,2,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,61,3,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,60,4,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,17,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4356,2.475782,48.789093
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,64,3,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,64,3,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,79,4,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,82,4,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,88,4,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,64,3,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,97,5,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,64,3,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,97,5,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,64,3,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,97,5,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,64,3,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,97,5,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,64,3,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,97,5,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,64,3,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,97,5,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,64,3,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,68,3,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,64,3,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,79,4,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,64,3,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,79,4,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,64,3,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,79,4,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,64,3,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,79,4,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,64,3,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,79,4,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,82,4,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,64,3,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,64,3,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,72,3,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,64,3,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,10879,2.476354,48.788166
2020-01-17,Vente,47060000,11,,LES LOGIS DE LA PIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,10879,2.476354,48.788166
